city,region,industry,month,year,time_point,date,sex,grimbleth_ppm,population,temperature,cases
Ravenshold,Gryndelmere,Primary,May,2018,29,2018-05-01,M,3.38,132365.39479789982,8.067278109891333,34
Ravenshold,Gryndelmere,Primary,May,2018,29,2018-05-01,F,3.38,132365.39479789982,8.067278109891333,23
Ravenshold,Gryndelmere,Primary,Jun,2018,30,2018-06-01,M,1.96,139007.15251859184,4.36733094995075,33
Ravenshold,Gryndelmere,Primary,Jun,2018,30,2018-06-01,F,1.96,139007.15251859184,4.36733094995075,22
Ravenshold,Gryndelmere,Primary,Jul,2018,31,2018-07-01,M,1.56,130557.78117557567,3.0788878910746376,36
Ravenshold,Gryndelmere,Primary,Jul,2018,31,2018-07-01,F,1.56,130557.78117557567,3.0788878910746376,24
Ravenshold,Gryndelmere,Primary,Aug,2018,32,2018-08-01,M,4.04,134694.96601699808,9.226771587821268,87
Ravenshold,Gryndelmere,Primary,Aug,2018,32,2018-08-01,F,4.04,134694.96601699808,9.226771587821268,58
Ravenshold,Gryndelmere,Primary,Sep,2018,33,2018-09-01,M,3.66,138493.16411375283,7.9519756325132605,101
Ravenshold,Gryndelmere,Primary,Sep,2018,33,2018-09-01,F,3.66,138493.16411375283,7.9519756325132605,68
Ravenshold,Gryndelmere,Primary,Oct,2018,34,2018-10-01,M,13.58,139560.55805457747,15.30977526676477,48
Ravenshold,Gryndelmere,Primary,Oct,2018,34,2018-10-01,F,13.58,139560.55805457747,15.30977526676477,33
Ravenshold,Gryndelmere,Primary,Nov,2018,35,2018-11-01,M,59.92,136731.4360563556,23.963648413053352,315
Ravenshold,Gryndelmere,Primary,Nov,2018,35,2018-11-01,F,59.92,136731.4360563556,23.963648413053352,210
Ravenshold,Gryndelmere,Primary,Dec,2018,36,2018-12-01,M,165.9,135146.58950285762,28.480228126083635,75
Ravenshold,Gryndelmere,Primary,Dec,2018,36,2018-12-01,F,165.9,135146.58950285762,28.480228126083635,50
Easthall,Gryndelmere,Secondary,Jan,2016,1,2016-01-01,M,1.27,192354,27.259510549211846,22
Easthall,Gryndelmere,Secondary,Jan,2016,1,2016-01-01,F,1.27,192354,27.259510549211846,15
Easthall,Gryndelmere,Secondary,Feb,2016,2,2016-02-01,M,1.23,197389.7429434479,20.424639530060666,61
Easthall,Gryndelmere,Secondary,Feb,2016,2,2016-02-01,F,1.23,197389.7429434479,20.424639530060666,41
Easthall,Gryndelmere,Secondary,Mar,2016,3,2016-03-01,M,1.46,191415.228902535,18.821602906189245,38
Easthall,Gryndelmere,Secondary,Mar,2016,3,2016-03-01,F,1.46,191415.228902535,18.821602906189245,26
Easthall,Gryndelmere,Secondary,Apr,2016,4,2016-04-01,M,1.21,191498.25765779347,10.296451379467626,31
Easthall,Gryndelmere,Secondary,Apr,2016,4,2016-04-01,F,1.21,191498.25765779347,10.296451379467626,22
Easthall,Gryndelmere,Secondary,May,2016,5,2016-05-01,M,1.13,193362.3797883475,6.274866891813313,30
Easthall,Gryndelmere,Secondary,May,2016,5,2016-05-01,F,1.13,193362.3797883475,6.274866891813313,21
Easthall,Gryndelmere,Secondary,Jun,2016,6,2016-06-01,M,0.98,188596.70464463095,-1.571531137257029,12
Easthall,Gryndelmere,Secondary,Jun,2016,6,2016-06-01,F,0.98,188596.70464463095,-1.571531137257029,9
Easthall,Gryndelmere,Secondary,Jul,2016,7,2016-07-01,M,1.2,192219.37559916673,3.220841894386953,78
Easthall,Gryndelmere,Secondary,Jul,2016,7,2016-07-01,F,1.2,192219.37559916673,3.220841894386953,52
Easthall,Gryndelmere,Secondary,Aug,2016,8,2016-08-01,M,1.22,196204.81819713683,6.018338812220161,6
Easthall,Gryndelmere,Secondary,Aug,2016,8,2016-08-01,F,1.22,196204.81819713683,6.018338812220161,4
Easthall,Gryndelmere,Secondary,Sep,2016,9,2016-09-01,M,2.01,188370.6774736477,12.011705816053073,16
Easthall,Gryndelmere,Secondary,Sep,2016,9,2016-09-01,F,2.01,188370.6774736477,12.011705816053073,11
Easthall,Gryndelmere,Secondary,Oct,2016,10,2016-10-01,M,2.41,187968.83024936938,17.7433435526954,79
Easthall,Gryndelmere,Secondary,Oct,2016,10,2016-10-01,F,2.41,187968.83024936938,17.7433435526954,54
Easthall,Gryndelmere,Secondary,Nov,2016,11,2016-11-01,M,3.51,192912.96274863146,22.140733865324062,46
Easthall,Gryndelmere,Secondary,Nov,2016,11,2016-11-01,F,3.51,192912.96274863146,22.140733865324062,32
Easthall,Gryndelmere,Secondary,Dec,2016,12,2016-12-01,M,5.47,187500.96209011404,29.06205185001438,81
Easthall,Gryndelmere,Secondary,Dec,2016,12,2016-12-01,F,5.47,187500.96209011404,29.06205185001438,54
Easthall,Gryndelmere,Secondary,Jan,2017,13,2017-01-01,M,6.22,199804.96599727302,27.819114565776314,352
Easthall,Gryndelmere,Secondary,Jan,2017,13,2017-01-01,F,6.22,199804.96599727302,27.819114565776314,235
Easthall,Gryndelmere,Secondary,Feb,2017,14,2017-02-01,M,5.6,187402.07766961656,23.734801928615667,34
Easthall,Gryndelmere,Secondary,Feb,2017,14,2017-02-01,F,5.6,187402.07766961656,23.734801928615667,24
Easthall,Gryndelmere,Secondary,Mar,2017,15,2017-03-01,M,2.98,198091.07255487732,13.93041970704471,55
Easthall,Gryndelmere,Secondary,Mar,2017,15,2017-03-01,F,2.98,198091.07255487732,13.93041970704471,38
Easthall,Gryndelmere,Secondary,Apr,2017,16,2017-04-01,M,2.29,187439.99056535595,9.894921091306324,78
Easthall,Gryndelmere,Secondary,Apr,2017,16,2017-04-01,F,2.29,187439.99056535595,9.894921091306324,52
Easthall,Gryndelmere,Secondary,May,2017,17,2017-05-01,M,1.68,199968.0676308527,6.3318067580417345,27
Easthall,Gryndelmere,Secondary,May,2017,17,2017-05-01,F,1.68,199968.0676308527,6.3318067580417345,19
Easthall,Gryndelmere,Secondary,Jun,2017,18,2017-06-01,M,1.62,188345.5688790764,5.311219320957787,57
Easthall,Gryndelmere,Secondary,Jun,2017,18,2017-06-01,F,1.62,188345.5688790764,5.311219320957787,38
Easthall,Gryndelmere,Secondary,Jul,2017,19,2017-07-01,M,1.94,197791.40198809942,5.926366621165302,35
Easthall,Gryndelmere,Secondary,Jul,2017,19,2017-07-01,F,1.94,197791.40198809942,5.926366621165302,24
Easthall,Gryndelmere,Secondary,Aug,2017,20,2017-08-01,M,1.71,194161.06400897843,5.353530139974558,29
Easthall,Gryndelmere,Secondary,Aug,2017,20,2017-08-01,F,1.71,194161.06400897843,5.353530139974558,20
Easthall,Gryndelmere,Secondary,Sep,2017,21,2017-09-01,M,2.91,201030.84348445953,10.677963511478831,108
Easthall,Gryndelmere,Secondary,Sep,2017,21,2017-09-01,F,2.91,201030.84348445953,10.677963511478831,73
Easthall,Gryndelmere,Secondary,Oct,2017,22,2017-10-01,M,9.7,187521.2383607083,20.81143851320353,6
Easthall,Gryndelmere,Secondary,Oct,2017,22,2017-10-01,F,9.7,187521.2383607083,20.81143851320353,4
Easthall,Gryndelmere,Secondary,Nov,2017,23,2017-11-01,M,7.85,195973.06672099986,17.917310315725793,103
Easthall,Gryndelmere,Secondary,Nov,2017,23,2017-11-01,F,7.85,195973.06672099986,17.917310315725793,70
Easthall,Gryndelmere,Secondary,Dec,2017,24,2017-12-01,M,35.93,200859.2435819718,29.256346225270402,331
Easthall,Gryndelmere,Secondary,Dec,2017,24,2017-12-01,F,35.93,200859.2435819718,29.256346225270402,221
Easthall,Gryndelmere,Secondary,Jan,2018,25,2018-01-01,M,23.87,201537.07508924772,24.576640988810983,213
Easthall,Gryndelmere,Secondary,Jan,2018,25,2018-01-01,F,23.87,201537.07508924772,24.576640988810983,142
Easthall,Gryndelmere,Secondary,Feb,2018,26,2018-02-01,M,12.21,194693.766656496,18.585392101528797,414
Easthall,Gryndelmere,Secondary,Feb,2018,26,2018-02-01,F,12.21,194693.766656496,18.585392101528797,276
Easthall,Gryndelmere,Secondary,Mar,2018,27,2018-03-01,M,7.63,193677.3324311481,15.09491912364996,98
Easthall,Gryndelmere,Secondary,Mar,2018,27,2018-03-01,F,7.63,193677.3324311481,15.09491912364996,66
Easthall,Gryndelmere,Secondary,Apr,2018,28,2018-04-01,M,5.81,200129.14235824684,12.755608604152059,29
Easthall,Gryndelmere,Secondary,Apr,2018,28,2018-04-01,F,5.81,200129.14235824684,12.755608604152059,20
Easthall,Gryndelmere,Secondary,May,2018,29,2018-05-01,M,2.77,193688.62457024987,6.538224805919456,89
Easthall,Gryndelmere,Secondary,May,2018,29,2018-05-01,F,2.77,193688.62457024987,6.538224805919456,60
Easthall,Gryndelmere,Secondary,Jun,2018,30,2018-06-01,M,1.58,200949.63060778208,2.2731397762329957,46
Easthall,Gryndelmere,Secondary,Jun,2018,30,2018-06-01,F,1.58,200949.63060778208,2.2731397762329957,31
Easthall,Gryndelmere,Secondary,Jul,2018,31,2018-07-01,M,1.81,189531.65573006673,3.862040938493057,25
Easthall,Gryndelmere,Secondary,Jul,2018,31,2018-07-01,F,1.81,189531.65573006673,3.862040938493057,17
Easthall,Gryndelmere,Secondary,Aug,2018,32,2018-08-01,M,2.36,197660.22673258514,5.3219442354719355,19
Easthall,Gryndelmere,Secondary,Aug,2018,32,2018-08-01,F,2.36,197660.22673258514,5.3219442354719355,14
Easthall,Gryndelmere,Secondary,Sep,2018,33,2018-09-01,M,7.37,187258.52851265308,11.591886902434101,32
Easthall,Gryndelmere,Secondary,Sep,2018,33,2018-09-01,F,7.37,187258.52851265308,11.591886902434101,22
Easthall,Gryndelmere,Secondary,Oct,2018,34,2018-10-01,M,22.74,193844.29749042247,18.108590455326695,114
Easthall,Gryndelmere,Secondary,Oct,2018,34,2018-10-01,F,22.74,193844.29749042247,18.108590455326695,77
Easthall,Gryndelmere,Secondary,Nov,2018,35,2018-11-01,M,59.67,195239.59035618638,23.11960923656004,441
Easthall,Gryndelmere,Secondary,Nov,2018,35,2018-11-01,F,59.67,195239.59035618638,23.11960923656004,295
Easthall,Gryndelmere,Secondary,Dec,2018,36,2018-12-01,M,275.91,191271.426780445,30.779034533688407,2431
Easthall,Gryndelmere,Secondary,Dec,2018,36,2018-12-01,F,275.91,191271.426780445,30.779034533688407,1621
Loxley,Gryndelmere,Primary,Jan,2016,1,2016-01-01,M,1.14,91692,28.62687228139287,14
Loxley,Gryndelmere,Primary,Jan,2016,1,2016-01-01,F,1.14,91692,28.62687228139287,10
Loxley,Gryndelmere,Primary,Feb,2016,2,2016-02-01,M,1.27,89361.33223460846,23.860775705344757,5
Loxley,Gryndelmere,Primary,Feb,2016,2,2016-02-01,F,1.27,89361.33223460846,23.860775705344757,4
Loxley,Gryndelmere,Primary,Mar,2016,3,2016-03-01,M,1.24,89250.71819415025,19.042337727504897,18
Loxley,Gryndelmere,Primary,Mar,2016,3,2016-03-01,F,1.24,89250.71819415025,19.042337727504897,13
Loxley,Gryndelmere,Primary,Apr,2016,4,2016-04-01,M,1.22,96157.19347391344,10.819376847203849,59
Loxley,Gryndelmere,Primary,Apr,2016,4,2016-04-01,F,1.22,96157.19347391344,10.819376847203849,40
Loxley,Gryndelmere,Primary,May,2016,5,2016-05-01,M,1.07,94836.97059205882,6.256232882846752,8
Loxley,Gryndelmere,Primary,May,2016,5,2016-05-01,F,1.07,94836.97059205882,6.256232882846752,6
Loxley,Gryndelmere,Primary,Jun,2016,6,2016-06-01,M,1.06,94872.12935468115,3.384270902007492,47
Loxley,Gryndelmere,Primary,Jun,2016,6,2016-06-01,F,1.06,94872.12935468115,3.384270902007492,32
Loxley,Gryndelmere,Primary,Jul,2016,7,2016-07-01,M,1.1,95210.88499192402,2.413403347524122,18
Loxley,Gryndelmere,Primary,Jul,2016,7,2016-07-01,F,1.1,95210.88499192402,2.413403347524122,12
Loxley,Gryndelmere,Primary,Aug,2016,8,2016-08-01,M,1.37,94695.57562152117,6.386067399066469,56
Loxley,Gryndelmere,Primary,Aug,2016,8,2016-08-01,F,1.37,94695.57562152117,6.386067399066469,38
Loxley,Gryndelmere,Primary,Sep,2016,9,2016-09-01,M,1.93,95124.12967589915,13.4084334096087,42
Loxley,Gryndelmere,Primary,Sep,2016,9,2016-09-01,F,1.93,95124.12967589915,13.4084334096087,28
Loxley,Gryndelmere,Primary,Oct,2016,10,2016-10-01,M,2.56,94972.07017890953,19.168743088826645,31
Loxley,Gryndelmere,Primary,Oct,2016,10,2016-10-01,F,2.56,94972.07017890953,19.168743088826645,21
Loxley,Gryndelmere,Primary,Nov,2016,11,2016-11-01,M,3.03,93161.09797832542,21.059085417028946,24
Loxley,Gryndelmere,Primary,Nov,2016,11,2016-11-01,F,3.03,93161.09797832542,21.059085417028946,17
Loxley,Gryndelmere,Primary,Dec,2016,12,2016-12-01,M,5.43,89016.83588554636,29.370332040027687,40
Loxley,Gryndelmere,Primary,Dec,2016,12,2016-12-01,F,5.43,89016.83588554636,29.370332040027687,28
Loxley,Gryndelmere,Primary,Jan,2017,13,2017-01-01,M,5,95089.03917107194,25.511517119599986,25
Loxley,Gryndelmere,Primary,Jan,2017,13,2017-01-01,F,5,95089.03917107194,25.511517119599986,17
Loxley,Gryndelmere,Primary,Feb,2017,14,2017-02-01,M,5.41,93313.9277981615,23.561032518069293,70
Loxley,Gryndelmere,Primary,Feb,2017,14,2017-02-01,F,5.41,93313.9277981615,23.561032518069293,48
Loxley,Gryndelmere,Primary,Mar,2017,15,2017-03-01,M,4.35,96186.93998397299,19.776704352674297,21
Loxley,Gryndelmere,Primary,Mar,2017,15,2017-03-01,F,4.35,96186.93998397299,19.776704352674297,15
Loxley,Gryndelmere,Primary,Apr,2017,16,2017-04-01,M,2.8,92372.65598007203,12.722961272844936,49
Loxley,Gryndelmere,Primary,Apr,2017,16,2017-04-01,F,2.8,92372.65598007203,12.722961272844936,34
Loxley,Gryndelmere,Primary,May,2017,17,2017-05-01,M,1.54,95423.75727929123,4.549421192699679,10
Loxley,Gryndelmere,Primary,May,2017,17,2017-05-01,F,1.54,95423.75727929123,4.549421192699679,7
Loxley,Gryndelmere,Primary,Jun,2017,18,2017-06-01,M,1.22,92851.12824982859,1.300567070234853,72
Loxley,Gryndelmere,Primary,Jun,2017,18,2017-06-01,F,1.22,92851.12824982859,1.300567070234853,48
Loxley,Gryndelmere,Primary,Jul,2017,19,2017-07-01,M,1.4,90804.19004873201,4.165853355858931,56
Loxley,Gryndelmere,Primary,Jul,2017,19,2017-07-01,F,1.4,90804.19004873201,4.165853355858931,38
Loxley,Gryndelmere,Primary,Aug,2017,20,2017-08-01,M,1.85,94733.97927323588,5.9844836806468695,24
Loxley,Gryndelmere,Primary,Aug,2017,20,2017-08-01,F,1.85,94733.97927323588,5.9844836806468695,16
Loxley,Gryndelmere,Primary,Sep,2017,21,2017-09-01,M,4.45,94917.76918321163,14.402875891487238,49
Loxley,Gryndelmere,Primary,Sep,2017,21,2017-09-01,F,4.45,94917.76918321163,14.402875891487238,34
Loxley,Gryndelmere,Primary,Oct,2017,22,2017-10-01,M,12.34,91103.20068472825,22.28035554519378,36
Loxley,Gryndelmere,Primary,Oct,2017,22,2017-10-01,F,12.34,91103.20068472825,22.28035554519378,24
Loxley,Gryndelmere,Primary,Nov,2017,23,2017-11-01,M,12.3,89201.04710970036,22.72525168640379,63
Loxley,Gryndelmere,Primary,Nov,2017,23,2017-11-01,F,12.3,89201.04710970036,22.72525168640379,43
Loxley,Gryndelmere,Primary,Dec,2017,24,2017-12-01,M,23.28,94687.85541144066,26.696733821439132,207
Loxley,Gryndelmere,Primary,Dec,2017,24,2017-12-01,F,23.28,94687.85541144066,26.696733821439132,139
Loxley,Gryndelmere,Primary,Jan,2018,25,2018-01-01,M,32.86,90068.76307348363,27.37658089558581,148
Loxley,Gryndelmere,Primary,Jan,2018,25,2018-01-01,F,32.86,90068.76307348363,27.37658089558581,100
Loxley,Gryndelmere,Primary,Feb,2018,26,2018-02-01,M,18.52,89093.14745320358,22.303532167279435,86
Loxley,Gryndelmere,Primary,Feb,2018,26,2018-02-01,F,18.52,89093.14745320358,22.303532167279435,58
Loxley,Gryndelmere,Primary,Mar,2018,27,2018-03-01,M,15.73,94116.2997169657,20.116535575381395,34
Loxley,Gryndelmere,Primary,Mar,2018,27,2018-03-01,F,15.73,94116.2997169657,20.116535575381395,24
Loxley,Gryndelmere,Primary,Apr,2018,28,2018-04-01,M,4.71,89118.69231733248,11.354088152768355,27
Loxley,Gryndelmere,Primary,Apr,2018,28,2018-04-01,F,4.71,89118.69231733248,11.354088152768355,18
Loxley,Gryndelmere,Primary,May,2018,29,2018-05-01,M,4.91,94897.85644283675,11.020157265787173,67
Loxley,Gryndelmere,Primary,May,2018,29,2018-05-01,F,4.91,94897.85644283675,11.020157265787173,46
Loxley,Gryndelmere,Primary,Jun,2018,30,2018-06-01,M,1.34,92288.63311584659,2.1218592499681064,56
Loxley,Gryndelmere,Primary,Jun,2018,30,2018-06-01,F,1.34,92288.63311584659,2.1218592499681064,38
Loxley,Gryndelmere,Primary,Jul,2018,31,2018-07-01,M,1.27,95729.55212630489,1.572684780551971,12
Loxley,Gryndelmere,Primary,Jul,2018,31,2018-07-01,F,1.27,95729.55212630489,1.572684780551971,8
Loxley,Gryndelmere,Primary,Aug,2018,32,2018-08-01,M,3.2,89240.0814568837,7.500202640876141,14
Loxley,Gryndelmere,Primary,Aug,2018,32,2018-08-01,F,3.2,89240.0814568837,7.500202640876141,10
Loxley,Gryndelmere,Primary,Sep,2018,33,2018-09-01,M,8.78,94309.6624471061,13.281858756506546,27
Loxley,Gryndelmere,Primary,Sep,2018,33,2018-09-01,F,8.78,94309.6624471061,13.281858756506546,19
Loxley,Gryndelmere,Primary,Oct,2018,34,2018-10-01,M,23.27,91838.0425448522,18.453972176966975,68
Loxley,Gryndelmere,Primary,Oct,2018,34,2018-10-01,F,23.27,91838.0425448522,18.453972176966975,46
Loxley,Gryndelmere,Primary,Nov,2018,35,2018-11-01,M,62.37,89414.76109974414,23.765273996438424,143
Loxley,Gryndelmere,Primary,Nov,2018,35,2018-11-01,F,62.37,89414.76109974414,23.765273996438424,96
Loxley,Gryndelmere,Primary,Dec,2018,36,2018-12-01,M,82.62,93202.90171227984,24.471671433977157,339
Loxley,Gryndelmere,Primary,Dec,2018,36,2018-12-01,F,82.62,93202.90171227984,24.471671433977157,227
Thornbridge,Aldrithwaite,Quaternary,Jan,2016,1,2016-01-01,M,1.06,318771,13.5535143418496,57
Thornbridge,Aldrithwaite,Quaternary,Jan,2016,1,2016-01-01,F,1.06,318771,13.5535143418496,39
Thornbridge,Aldrithwaite,Quaternary,Feb,2016,2,2016-02-01,M,1.21,317453.6401080566,21.427765319537162,192
Thornbridge,Aldrithwaite,Quaternary,Feb,2016,2,2016-02-01,F,1.21,317453.6401080566,21.427765319537162,128
Thornbridge,Aldrithwaite,Quaternary,Mar,2016,3,2016-03-01,M,1.3,328014.4237622571,19.75160830560614,64
Thornbridge,Aldrithwaite,Quaternary,Mar,2016,3,2016-03-01,F,1.3,328014.4237622571,19.75160830560614,44
Thornbridge,Aldrithwaite,Quaternary,Apr,2016,4,2016-04-01,M,1.53,333753.549509882,19.972842708256636,150
Thornbridge,Aldrithwaite,Quaternary,Apr,2016,4,2016-04-01,F,1.53,333753.549509882,19.972842708256636,101
Thornbridge,Aldrithwaite,Quaternary,May,2016,5,2016-05-01,M,1.84,326194.6198294728,21.40350294194858,40
Thornbridge,Aldrithwaite,Quaternary,May,2016,5,2016-05-01,F,1.84,326194.6198294728,21.40350294194858,28
Thornbridge,Aldrithwaite,Quaternary,Jun,2016,6,2016-06-01,M,1.52,328936.1281978983,13.925582506198293,49
Thornbridge,Aldrithwaite,Quaternary,Jun,2016,6,2016-06-01,F,1.52,328936.1281978983,13.925582506198293,34
Thornbridge,Aldrithwaite,Quaternary,Jul,2016,7,2016-07-01,M,1.43,329616.9684412743,10.292708336595668,131
Thornbridge,Aldrithwaite,Quaternary,Jul,2016,7,2016-07-01,F,1.43,329616.9684412743,10.292708336595668,88
Thornbridge,Aldrithwaite,Quaternary,Aug,2016,8,2016-08-01,M,1.37,332589.3622046922,9.138051976477326,27
Thornbridge,Aldrithwaite,Quaternary,Aug,2016,8,2016-08-01,F,1.37,332589.3622046922,9.138051976477326,19
Thornbridge,Aldrithwaite,Quaternary,Sep,2016,9,2016-09-01,M,1.31,319131.0509745839,6.961081831005929,127
Thornbridge,Aldrithwaite,Quaternary,Sep,2016,9,2016-09-01,F,1.31,319131.0509745839,6.961081831005929,86
Thornbridge,Aldrithwaite,Quaternary,Oct,2016,10,2016-10-01,M,1.63,328138.5860285108,8.709561592859524,88
Thornbridge,Aldrithwaite,Quaternary,Oct,2016,10,2016-10-01,F,1.63,328138.5860285108,8.709561592859524,60
Thornbridge,Aldrithwaite,Quaternary,Nov,2016,11,2016-11-01,M,2.48,326111.6408990593,16.361248448485888,40
Thornbridge,Aldrithwaite,Quaternary,Nov,2016,11,2016-11-01,F,2.48,326111.6408990593,16.361248448485888,27
Thornbridge,Aldrithwaite,Quaternary,Dec,2016,12,2016-12-01,M,2.51,319640.34149378946,14.399669158088468,24
Thornbridge,Aldrithwaite,Quaternary,Dec,2016,12,2016-12-01,F,2.51,319640.34149378946,14.399669158088468,17
Thornbridge,Aldrithwaite,Quaternary,Jan,2017,13,2017-01-01,M,3.67,328330.2178403108,19.547868923039992,14
Thornbridge,Aldrithwaite,Quaternary,Jan,2017,13,2017-01-01,F,3.67,328330.2178403108,19.547868923039992,10
Thornbridge,Aldrithwaite,Quaternary,Feb,2017,14,2017-02-01,M,4.65,317024.07164789666,21.500564642505644,132
Thornbridge,Aldrithwaite,Quaternary,Feb,2017,14,2017-02-01,F,4.65,317024.07164789666,21.500564642505644,88
Thornbridge,Aldrithwaite,Quaternary,Mar,2017,15,2017-03-01,M,6.18,330747.80979266186,23.593250433182142,357
Thornbridge,Aldrithwaite,Quaternary,Mar,2017,15,2017-03-01,F,6.18,330747.80979266186,23.593250433182142,239
Thornbridge,Aldrithwaite,Quaternary,Apr,2017,16,2017-04-01,M,7.47,326757.31890299707,24.76778749282667,21
Thornbridge,Aldrithwaite,Quaternary,Apr,2017,16,2017-04-01,F,7.47,326757.31890299707,24.76778749282667,14
Thornbridge,Aldrithwaite,Quaternary,May,2017,17,2017-05-01,M,3.6,324763.77688242134,16.248344674970983,148
Thornbridge,Aldrithwaite,Quaternary,May,2017,17,2017-05-01,F,3.6,324763.77688242134,16.248344674970983,99
Thornbridge,Aldrithwaite,Quaternary,Jun,2017,18,2017-06-01,M,3.3,320639.71509651106,13.151778594847531,130
Thornbridge,Aldrithwaite,Quaternary,Jun,2017,18,2017-06-01,F,3.3,320639.71509651106,13.151778594847531,87
Thornbridge,Aldrithwaite,Quaternary,Jul,2017,19,2017-07-01,M,2.01,325116.44314362464,7.4302376693993075,247
Thornbridge,Aldrithwaite,Quaternary,Jul,2017,19,2017-07-01,F,2.01,325116.44314362464,7.4302376693993075,166
Thornbridge,Aldrithwaite,Quaternary,Aug,2017,20,2017-08-01,M,2.17,314025.712464006,8.324773096699449,37
Thornbridge,Aldrithwaite,Quaternary,Aug,2017,20,2017-08-01,F,2.17,314025.712464006,8.324773096699449,26
Thornbridge,Aldrithwaite,Quaternary,Sep,2017,21,2017-09-01,M,2.15,326398.0033324013,6.648798908429962,37
Thornbridge,Aldrithwaite,Quaternary,Sep,2017,21,2017-09-01,F,2.15,326398.0033324013,6.648798908429962,25
Thornbridge,Aldrithwaite,Quaternary,Oct,2017,22,2017-10-01,M,2.57,315027.80679904274,8.3434751061808,256
Thornbridge,Aldrithwaite,Quaternary,Oct,2017,22,2017-10-01,F,2.57,315027.80679904274,8.3434751061808,171
Thornbridge,Aldrithwaite,Quaternary,Nov,2017,23,2017-11-01,M,3.89,331969.16633250803,11.279886234858894,36
Thornbridge,Aldrithwaite,Quaternary,Nov,2017,23,2017-11-01,F,3.89,331969.16633250803,11.279886234858894,25
Thornbridge,Aldrithwaite,Quaternary,Dec,2017,24,2017-12-01,M,8.07,332209.8306838933,16.739049866024082,69
Thornbridge,Aldrithwaite,Quaternary,Dec,2017,24,2017-12-01,F,8.07,332209.8306838933,16.739049866024082,46
Thornbridge,Aldrithwaite,Quaternary,Jan,2018,25,2018-01-01,M,10.16,332546.14240021235,18.476595002652477,160
Thornbridge,Aldrithwaite,Quaternary,Jan,2018,25,2018-01-01,F,10.16,332546.14240021235,18.476595002652477,107
Thornbridge,Aldrithwaite,Quaternary,Feb,2018,26,2018-02-01,M,15.13,314933.38085809955,20.902398269467458,12
Thornbridge,Aldrithwaite,Quaternary,Feb,2018,26,2018-02-01,F,15.13,314933.38085809955,20.902398269467458,8
Thornbridge,Aldrithwaite,Quaternary,Mar,2018,27,2018-03-01,M,13.29,324726.6107597417,18.997158516145625,59
Thornbridge,Aldrithwaite,Quaternary,Mar,2018,27,2018-03-01,F,13.29,324726.6107597417,18.997158516145625,40
Thornbridge,Aldrithwaite,Quaternary,Apr,2018,28,2018-04-01,M,12.82,321781.0437507613,17.023714160687128,261
Thornbridge,Aldrithwaite,Quaternary,Apr,2018,28,2018-04-01,F,12.82,321781.0437507613,17.023714160687128,174
Thornbridge,Aldrithwaite,Quaternary,May,2018,29,2018-05-01,M,10.82,322578.20976305136,16.563577151232717,213
Thornbridge,Aldrithwaite,Quaternary,May,2018,29,2018-05-01,F,10.82,322578.20976305136,16.563577151232717,142
Thornbridge,Aldrithwaite,Quaternary,Jun,2018,30,2018-06-01,M,6.98,321678.9117550102,12.15303832673686,140
Thornbridge,Aldrithwaite,Quaternary,Jun,2018,30,2018-06-01,F,6.98,321678.9117550102,12.15303832673686,94
Thornbridge,Aldrithwaite,Quaternary,Jul,2018,31,2018-07-01,M,6.04,319976.48059299885,11.193125971831872,201
Thornbridge,Aldrithwaite,Quaternary,Jul,2018,31,2018-07-01,F,6.04,319976.48059299885,11.193125971831872,134
Thornbridge,Aldrithwaite,Quaternary,Aug,2018,32,2018-08-01,M,3.03,322917.6205478721,6.907430525479245,37
Thornbridge,Aldrithwaite,Quaternary,Aug,2018,32,2018-08-01,F,3.03,322917.6205478721,6.907430525479245,25
Thornbridge,Aldrithwaite,Quaternary,Sep,2018,33,2018-09-01,M,5.21,309263.7484301303,9.864007906714404,220
Thornbridge,Aldrithwaite,Quaternary,Sep,2018,33,2018-09-01,F,5.21,309263.7484301303,9.864007906714404,148
Thornbridge,Aldrithwaite,Quaternary,Oct,2018,34,2018-10-01,M,4.04,331798.10160114017,8.216486443954413,192
Thornbridge,Aldrithwaite,Quaternary,Oct,2018,34,2018-10-01,F,4.04,331798.10160114017,8.216486443954413,128
Thornbridge,Aldrithwaite,Quaternary,Nov,2018,35,2018-11-01,M,14.59,315338.59900065133,14.683086005154138,241
Thornbridge,Aldrithwaite,Quaternary,Nov,2018,35,2018-11-01,F,14.59,315338.59900065133,14.683086005154138,162
Thornbridge,Aldrithwaite,Quaternary,Dec,2018,36,2018-12-01,M,10.34,318783.1494134894,13.415062517817866,396
Thornbridge,Aldrithwaite,Quaternary,Dec,2018,36,2018-12-01,F,10.34,318783.1494134894,13.415062517817866,265
Marstonfeld,Aldrithwaite,Quaternary,Jan,2016,1,2016-01-01,M,1.05,354616,22.40565547526608,83
Marstonfeld,Aldrithwaite,Quaternary,Jan,2016,1,2016-01-01,F,1.05,354616,22.40565547526608,56
Marstonfeld,Aldrithwaite,Quaternary,Feb,2016,2,2016-02-01,M,1.3,356884.1077312699,21.27709854778746,13
Marstonfeld,Aldrithwaite,Quaternary,Feb,2016,2,2016-02-01,F,1.3,356884.1077312699,21.27709854778746,10
Marstonfeld,Aldrithwaite,Quaternary,Mar,2016,3,2016-03-01,M,1.27,356202.7183565375,21.383354835630733,105
